交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/06/11,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.02,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.06,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.01,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,30.0000,買權,-,-,-,-,0,0.04,0,-,-,-,-,,一般,
2019/06/13,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2019/06/12,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.25,0,-,-,-,-,,一般,
2019/06/10,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.35,0,-,-,-,-,,一般,
2019/06/11,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.4,0,-,-,-,-,,一般,
2019/06/06,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.5,0,-,-,-,-,,一般,
2019/06/18,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.25,0,-,-,-,-,,一般,
2019/06/05,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.6,0,-,-,-,-,,一般,
2019/06/20,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.1,0,-,-,-,-,,一般,
2019/06/14,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2019/06/17,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.3,0,-,-,-,-,,一般,
2019/06/21,CBO,202003  ,30.0000,賣權,-,-,-,-,0,4.89,0,-,-,-,-,,一般,
2019/06/19,CBO,202003  ,30.0000,賣權,-,-,-,-,0,4.88,0,-,-,-,-,,一般,
2019/06/03,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.65,0,-,-,-,-,,一般,
2019/06/04,CBO,202003  ,30.0000,賣權,-,-,-,-,0,5.6,0,-,-,-,-,,一般,
